,State,County,Tract,Number of families,Number of families below poverty line,Vacancy,Coastal Flooding Risk Score,Percent below poverty line,Family median income,Housing Cost,At Risk
4666,Georgia,Chatham,105.03,434,125.0,37,86.89728608092611,28.8,43816.0,740.0,1
4667,Georgia,Chatham,105.04,539,122.0,156,89.35728717304646,22.6,71760.0,1415.0,1
4668,Georgia,Chatham,106.01,1016,97.0,295,85.99355648992518,9.5,37833.0,782.0,0
4669,Georgia,Chatham,106.03,678,64.0,156,86.25293507344509,9.4,64000.0,1138.0,0
4670,Georgia,Chatham,107.01,319,52.0,120,81.94178998525638,16.3,52759.0,1016.0,1
4671,Georgia,Chatham,107.02,1627,259.0,259,75.62933435264564,15.9,64250.0,1431.0,0
4672,Georgia,Chatham,107.03,1548,21.0,238,74.18500518757166,1.3,79274.0,1425.0,0
4673,Georgia,Chatham,107.04,1280,17.0,51,75.09146507945174,1.3,133810.0,1501.0,0
4674,Georgia,Chatham,107.05,909,8.0,132,70.41445967345602,0.8,105438.0,1611.0,0
4675,Georgia,Chatham,107.06,550,9.0,41,70.69022006225086,1.6,148174.0,1408.0,0
4676,Georgia,Chatham,107.07,1121,0.0,0,78.0265385245454,0.0,133750.0,1718.0,0
4677,Georgia,Chatham,108.01,1066,70.0,126,92.9449025282586,6.5,85577.0,1350.0,0
4678,Georgia,Chatham,108.06,1511,59.0,213,88.63648774094905,3.9,81391.0,1367.0,0
4679,Georgia,Chatham,108.07,1862,84.0,248,77.03816960629062,4.5,94853.0,1524.0,0
4680,Georgia,Chatham,108.10,1048,6.0,0,78.18762627641564,0.5,128578.0,1463.0,0
4681,Georgia,Chatham,108.11,1404,85.0,432,80.29268825424563,6.0,75800.0,1292.0,0
4682,Georgia,Chatham,108.12,1310,0.0,51,78.62447441708076,0.0,171554.0,1774.0,0
4683,Georgia,Chatham,108.13,1467,238.0,122,88.68563315677387,16.2,52457.0,1228.0,1
4684,Georgia,Chatham,108.14,1395,94.0,206,87.54982799104462,6.7,93176.0,1388.0,0
4685,Georgia,Chatham,108.15,665,0.0,77,80.14798230765028,0.0,66784.0,1087.0,0
4686,Georgia,Chatham,108.16,462,0.0,0,76.8934636596953,0.0,55858.0,1287.0,0
4687,Georgia,Chatham,108.17,1041,138.0,117,77.26751488013977,13.2,110195.0,1484.0,0
4688,Georgia,Chatham,108.18,554,163.0,260,74.88669251351497,29.4,48654.0,1022.0,0
4689,Georgia,Chatham,108.19,923,67.0,197,71.56937694533939,7.2,101442.0,1662.0,0
4690,Georgia,Chatham,108.20,404,59.0,41,73.87921148910611,14.4,110814.0,1596.0,0
4691,Georgia,Chatham,108.21,584,22.0,43,90.2473652596516,3.6,117100.0,887.0,0
4692,Georgia,Chatham,109.01,985,205.0,222,89.4692295090919,20.8,44292.0,1101.0,1
4693,Georgia,Chatham,110.04,946,88.0,113,92.18041828209468,9.3,152750.0,2028.0,0
4694,Georgia,Chatham,110.05,1856,52.0,198,88.43171517501229,2.8,167279.0,2112.0,0
4695,Georgia,Chatham,110.06,1330,28.0,132,88.59826352864084,2.1,149808.0,1724.0,0
4696,Georgia,Chatham,110.07,863,83.0,148,87.19215857587506,9.6,118906.0,2137.0,0
4697,Georgia,Chatham,110.08,1022,87.0,182,92.25413640583191,8.5,123810.0,1382.0,0
4698,Georgia,Chatham,111.04,1536,11.0,126,89.55386883634574,0.7,81082.0,1489.0,0
4699,Georgia,Chatham,111.07,985,8.0,69,90.13815322448532,0.8,108144.0,1635.0,0
4700,Georgia,Chatham,111.08,729,30.0,72,92.84661169660896,4.0,122591.0,1880.0,0
4701,Georgia,Chatham,111.10,596,0.0,600,92.8548025992464,0.0,101522.0,1410.0,0
4702,Georgia,Chatham,111.11,559,22.0,1284,84.6311363512259,3.8,135831.0,1040.0,0
4703,Georgia,Chatham,111.12,679,9.0,183,86.50958335608584,1.2,108199.0,1363.0,0
4704,Georgia,Chatham,111.13,1173,94.0,93,85.44203571233548,8.0,113774.0,1878.0,0
4705,Georgia,Chatham,111.14,653,61.0,139,90.74428001965816,9.3,89752.0,1609.0,0
4706,Georgia,Chatham,111.15,792,0.0,191,0.0,0.0,151216.0,1644.0,0
4707,Georgia,Chatham,112,265,41.0,391,0.0,15.1,203411.0,1904.0,0
4708,Georgia,Chatham,113,329,52.0,266,0.0,15.8,47116.0,1443.0,0
4709,Georgia,Chatham,114,269,19.0,323,84.29530934308961,6.7,135813.0,1248.0,0
4710,Georgia,Chatham,115,652,21.0,79,78.22585048872385,3.1,112292.0,1612.0,0
4711,Georgia,Chatham,116,523,32.0,368,97.90039862392835,6.1,61250.0,885.0,0
4712,Georgia,Chatham,117,380,217.0,575,93.16332659859118,57.1,21600.0,1573.0,1
4713,Georgia,Chatham,118,425,128.0,161,0.0,29.9,42792.0,1622.0,0
4714,Georgia,Chatham,119,457,0.0,332,84.77311199694206,0.0,162109.0,1527.0,0
4715,Georgia,Effingham,8801,326,55.0,166,71.37825588379839,16.6,47857.0,613.0,0
4716,Georgia,Effingham,8802,632,83.0,153,0.0,13.0,71263.0,755.0,0
4717,Georgia,Effingham,301,900,72.0,150,0.0,7.9,63289.0,651.0,0
4718,Georgia,Effingham,302.04,1208,103.0,240,73.2894664992082,8.5,100978.0,1141.0,0
4719,Georgia,Effingham,302.05,963,60.0,69,0.0,6.2,74781.0,1173.0,0
4720,Georgia,Effingham,302.06,718,0.0,75,0.0,0.0,131667.0,882.0,0
4721,Georgia,Effingham,302.07,588,13.0,162,0.0,2.2,82107.0,1083.0,0
4722,Georgia,Effingham,302.08,1129,17.0,73,74.53721400098291,1.5,97875.0,1197.0,0
4723,Georgia,Effingham,302.09,714,18.0,64,73.59799049855295,2.4,71933.0,1373.0,0
4724,Georgia,Effingham,303.01,1998,50.0,146,71.21443783104898,2.5,115736.0,1670.0,0
4725,Georgia,Effingham,303.03,654,36.0,41,72.59050947414404,5.5,91591.0,1498.0,0
4726,Georgia,Effingham,303.06,827,57.0,158,71.82329492710096,6.8,98092.0,1153.0,0
4727,Georgia,Effingham,303.07,1398,94.0,110,74.71741385900727,6.7,101250.0,1261.0,0
4728,Georgia,Effingham,303.08,1178,71.0,51,75.58018893682083,6.0,112188.0,1504.0,0
4729,Georgia,Effingham,303.09,1126,0.0,33,75.12968929175993,0.0,81056.0,1090.0,0
4730,Georgia,Effingham,304.01,1431,95.0,283,0.0,6.6,79535.0,1185.0,0
4731,Georgia,Glynn,805,1027,75.0,511,93.58379293398131,7.3,69526.0,898.0,0
4732,Georgia,Glynn,101,719,70.0,359,78.84289848741331,9.7,74680.0,709.0,0
4733,Georgia,Glynn,1.01,362,78.0,1597,89.1088297930432,21.5,88929.0,1967.0,1
4734,Georgia,Glynn,1.03,724,8.0,877,91.4650794517556,1.1,102857.0,1273.0,0
4735,Georgia,Glynn,1.04,226,15.0,318,96.75913285644076,6.6,115714.0,1149.0,0
4736,Georgia,Glynn,2.02,1246,54.0,375,94.65680117948996,4.3,128442.0,1649.0,0
4737,Georgia,Glynn,3.01,472,0.0,599,95.46770054059958,0.0,100833.0,1308.0,0
4738,Georgia,Glynn,3.02,782,66.0,353,96.6690329274286,8.4,162813.0,2016.0,0
4739,Georgia,Glynn,3.03,1142,5.0,316,82.27215639163435,0.4,120345.0,1706.0,0
4740,Georgia,Glynn,4.03,952,14.0,214,94.28274995904547,1.4,96111.0,1202.0,0
4741,Georgia,Glynn,4.05,557,117.0,58,71.01512586687053,21.0,84473.0,1201.0,0
4742,Georgia,Glynn,4.06,1909,65.0,168,71.80964342270518,3.4,80809.0,1173.0,0
4743,Georgia,Glynn,4.07,1153,32.0,139,88.00305793698465,2.7,59021.0,1046.0,0
4744,Georgia,Glynn,4.08,1040,0.0,0,95.95096379621032,0.0,131875.0,1182.0,0
4745,Georgia,Glynn,4.09,554,63.0,174,91.83913067220008,11.2,64352.0,977.0,0
4746,Georgia,Glynn,5.01,1064,242.0,242,83.74378856549993,22.7,55833.0,839.0,1
4747,Georgia,Glynn,5.03,911,236.0,188,88.03036094577622,25.8,54234.0,1074.0,1
4748,Georgia,Glynn,5.04,901,108.0,191,89.88423524272375,11.9,65026.0,887.0,0
4749,Georgia,Glynn,6.01,922,363.0,400,74.46622617812483,39.3,38500.0,940.0,0
4750,Georgia,Glynn,6.02,502,25.0,162,93.29438104079068,4.8,62419.0,566.0,0
4751,Georgia,Glynn,7.01,762,74.0,83,89.40097198711298,9.7,56813.0,1039.0,0
4752,Georgia,Glynn,7.02,687,180.0,267,96.02468191994755,26.2,43090.0,690.0,1
4753,Georgia,Glynn,8,1112,362.0,293,94.22814394146236,32.5,29943.0,672.0,1
4754,Georgia,Glynn,9,1062,311.0,472,88.9368208376563,29.2,55741.0,838.0,1
4755,Georgia,Liberty,204.03,2221,43.0,198,78.76645006279693,1.9,114236.0,1538.0,0
4756,Georgia,Liberty,204.04,1171,104.0,55,0.0,8.8,102593.0,1194.0,0
4757,Georgia,Liberty,204.05,1492,123.0,47,0.0,8.2,90000.0,1162.0,0
4758,Georgia,Liberty,101.01,1550,300.0,353,0.0,19.3,47589.0,1479.0,0
4759,Georgia,Liberty,101.02,134,16.0,43,0.0,11.9,65167.0,1542.0,0
4760,Georgia,Liberty,101.03,266,10.0,82,0.0,3.4,55625.0,1325.0,0
4761,Georgia,Liberty,102.02,1120,244.0,170,0.0,21.7,53979.0,1024.0,0
4762,Georgia,Liberty,102.04,699,130.0,297,0.0,18.5,62083.0,1014.0,0
4763,Georgia,Liberty,102.05,1479,240.0,242,0.0,16.2,69736.0,1240.0,0
4764,Georgia,Liberty,102.06,1509,73.0,430,0.0,4.8,67933.0,1259.0,0
4765,Georgia,Liberty,102.07,1608,277.0,218,78.49888057663954,17.2,52803.0,1035.0,0
4766,Georgia,Liberty,102.08,1251,157.0,253,79.06678315950417,12.5,61875.0,1214.0,0
4767,Georgia,Liberty,103.01,153,0.0,106,79.68110085731446,0.0,81059.0,1004.0,0
4768,Georgia,Liberty,103.02,1625,309.0,367,93.04865396166656,19.0,55631.0,1024.0,1
4769,Georgia,Liberty,104.01,547,22.0,145,81.1418118276634,4.0,72321.0,1188.0,0
4770,Georgia,Liberty,104.02,1115,135.0,422,81.33293288920439,12.1,60409.0,1132.0,1
4771,Georgia,Liberty,105.01,991,107.0,391,80.21623982962922,10.7,98125.0,881.0,0
4772,Georgia,Long,106,505,97.0,130,0.0,19.2,63750.0,639.0,0
4773,Georgia,Long,9701,971,100.0,740,0.0,10.2,66583.0,800.0,0
4774,Georgia,Long,9702,1185,169.0,691,74.7774804783487,14.2,62337.0,829.0,0
4775,Georgia,Long,9701.01,887,55.0,259,0.0,6.1,87307.0,860.0,0
4776,Georgia,McIntosh,9503,823,76.0,104,74.93583792933981,9.2,82344.0,879.0,0
4777,Georgia,McIntosh,9504.01,547,60.0,134,77.61699339267187,10.8,64256.0,780.0,0
4778,Georgia,McIntosh,9504.02,1057,249.0,185,88.18598809588816,23.5,42757.0,614.0,1
4779,Georgia,McIntosh,9505,1264,204.0,403,94.83700103751434,16.1,57031.0,703.0,1
4780,Georgia,McIntosh,1101.01,320,86.0,90,75.21705891989299,26.6,63846.0,490.0,0
4781,Georgia,McIntosh,1101.02,208,15.0,178,96.70179653797848,7.2,76667.0,478.0,0
4782,Georgia,McIntosh,1101.03,461,0.0,837,0.0,0.0,108558.0,1051.0,0
4783,Georgia,Screven,604.09,963,28.0,57,0.0,2.9,103577.0,1763.0,0
4784,Georgia,Screven,604.10,1489,20.0,25,0.0,1.3,76750.0,1106.0,0
4785,Georgia,Screven,604.11,761,93.0,0,0.0,12.2,88848.0,1549.0,0
4786,Georgia,Screven,9601,636,76.0,267,0.0,11.8,77695.0,889.0,0
4787,Georgia,Screven,9602,514,76.0,105,0.0,14.6,56354.0,839.0,0
4788,Georgia,Screven,9702,334,44.0,342,0.0,12.9,63654.0,722.0,0
4789,Georgia,Wayne,9501,502,48.0,191,0.0,9.4,74250.0,671.0,0
4790,Georgia,Wayne,9503,1149,220.0,325,0.0,19.1,49694.0,767.0,0
4791,Georgia,Wayne,9504,1341,127.0,269,0.0,9.4,63990.0,793.0,0
4792,Georgia,Wayne,9505,907,150.0,351,0.0,16.5,70673.0,649.0,0
4793,Georgia,Wayne,9507,1048,128.0,259,0.0,12.2,45833.0,688.0,0
4794,Georgia,Wayne,9701,1042,58.0,240,0.0,5.5,65692.0,905.0,0
4795,Georgia,Wayne,9702.01,910,91.0,159,73.36318462294544,10.0,60795.0,647.0,0
4796,Texas,Aransas,9501.01,622,173.0,282,99.6587123901054,27.8,60156.0,878.0,1
4797,Texas,Aransas,9501.02,1106,7.0,707,98.95156446240377,0.6,69875.0,670.0,0
4798,Texas,Aransas,9501.03,407,33.0,224,99.24370665647352,7.9,122625.0,848.0,0
4799,Texas,Aransas,9503.01,1039,181.0,448,98.21165292415223,17.4,41941.0,760.0,1
4800,Texas,Aransas,9503.02,1003,24.0,223,83.95129143231584,2.3,78828.0,791.0,0
4801,Texas,Aransas,9504,715,88.0,614,99.78976683230492,12.3,77997.0,639.0,1
4802,Texas,Aransas,9505.02,591,157.0,271,99.17271883361548,26.4,58576.0,1283.0,1
4803,Texas,Aransas,9505.03,707,27.0,566,99.50854584175175,3.7,150807.0,1743.0,0
4804,Texas,Brazoria,117,531,59.0,259,82.76907115164092,11.1,71554.0,1698.0,0
4805,Texas,Brazoria,6601,1232,35.0,98,81.95544148965216,2.8,121176.0,1304.0,0
4806,Texas,Brazoria,6602,1806,87.0,0,0.0,4.8,104401.0,1014.0,0
4807,Texas,Brazoria,6603.01,1037,15.0,100,72.57685796974826,1.4,110398.0,1174.0,0
4808,Texas,Brazoria,6603.02,913,0.0,63,76.8798121552995,0.0,136875.0,1533.0,0
4809,Texas,Brazoria,6603.03,948,43.0,23,0.0,4.5,149656.0,1077.0,0
4810,Texas,Brazoria,6604.01,715,0.0,46,78.17943537377819,0.0,117578.0,1179.0,0
4811,Texas,Brazoria,6604.02,1204,19.0,99,84.2461639272648,1.5,163481.0,1037.0,0
4812,Texas,Brazoria,6604.03,1158,19.0,18,0.0,1.6,129360.0,951.0,0
4813,Texas,Brazoria,6605.01,528,15.0,0,0.0,2.8,144545.0,1781.0,0
4814,Texas,Brazoria,6605.02,1060,24.0,80,0.0,2.2,133688.0,1607.0,0
4815,Texas,Brazoria,6605.03,670,0.0,0,0.0,0.0,78289.0,1273.0,0
4816,Texas,Brazoria,6605.04,364,6.0,98,0.0,1.4,116538.0,1145.0,0
4817,Texas,Brazoria,6606.03,483,0.0,205,0.0,0.0,101705.0,1430.0,0
4818,Texas,Brazoria,6606.04,1037,8.0,0,0.0,0.7,153484.0,1767.0,0
4819,Texas,Brazoria,6606.05,1909,0.0,0,0.0,0.0,162823.0,1709.0,0
4820,Texas,Brazoria,6606.06,807,0.0,0,0.0,0.0,180272.0,2545.0,0
4821,Texas,Brazoria,6606.07,984,223.0,511,0.0,22.6,85940.0,1959.0,0
4822,Texas,Brazoria,6606.08,536,6.0,74,0.0,1.1,123068.0,1761.0,0
4823,Texas,Brazoria,6606.09,1347,0.0,137,0.0,0.0,97450.0,1584.0,0
4824,Texas,Brazoria,6606.10,1030,52.0,10,0.0,5.0,136667.0,1714.0,0
4825,Texas,Brazoria,6606.11,1394,0.0,0,0.0,0.0,152090.0,1683.0,0
4826,Texas,Brazoria,6606.12,907,3.0,0,0.0,0.3,153822.0,1461.0,0
4827,Texas,Brazoria,6606.13,1900,54.0,56,0.0,2.8,168477.0,1429.0,0
4828,Texas,Brazoria,6606.14,1280,0.0,232,0.0,0.0,142069.0,1938.0,0
4829,Texas,Brazoria,6606.15,1066,120.0,55,0.0,11.2,133973.0,1459.0,0
4830,Texas,Brazoria,6606.16,1472,46.0,262,0.0,3.1,164634.0,2095.0,0
4831,Texas,Brazoria,6607.03,971,67.0,117,0.0,6.8,144531.0,2232.0,0
4832,Texas,Brazoria,6607.04,1580,49.0,0,0.0,3.1,140769.0,2259.0,0
4833,Texas,Brazoria,6607.05,1214,219.0,178,0.0,18.0,126310.0,2182.0,0
4834,Texas,Brazoria,6607.06,1102,8.0,178,0.0,0.7,164423.0,1367.0,0
4835,Texas,Brazoria,6607.07,1293,0.0,0,0.0,0.0,117330.0,2372.0,0
4836,Texas,Brazoria,6607.08,2337,68.0,112,0.0,2.9,153036.0,834.0,0
4837,Texas,Brazoria,6608.03,893,9.0,30,0.0,1.0,140262.0,1815.0,0
4838,Texas,Brazoria,6608.04,1091,0.0,157,0.0,0.0,127998.0,1437.0,0
4839,Texas,Brazoria,6608.05,1276,64.0,178,0.0,5.0,125242.0,1287.0,0
4840,Texas,Brazoria,6608.06,737,0.0,14,76.72691530606673,0.0,86995.0,1101.0,0
4841,Texas,Brazoria,6609.01,478,66.0,71,74.84573800032761,13.6,79692.0,2323.0,0
4842,Texas,Brazoria,6609.02,1485,45.0,159,87.98121552995141,3.0,109806.0,1990.0,0
4843,Texas,Brazoria,6610,2063,128.0,306,88.52454540490362,6.2,115234.0,1644.0,0
4844,Texas,Brazoria,6611,749,72.0,224,86.01539889695843,9.5,75509.0,2032.0,0
4845,Texas,Brazoria,6612,1142,173.0,311,82.57795009009993,15.1,70333.0,1902.0,1
4846,Texas,Brazoria,6613,717,79.0,205,0.0,10.9,72578.0,1655.0,0
4847,Texas,Brazoria,6614,1871,57.0,361,77.17741495112762,3.0,82996.0,1938.0,0
4848,Texas,Brazoria,6615.01,1145,104.0,344,86.8099164527931,9.0,77788.0,1006.0,0
4849,Texas,Brazoria,6615.02,1418,86.0,205,83.85573090154534,6.0,98081.0,1703.0,0
4850,Texas,Brazoria,6616.01,1747,123.0,289,89.01053896139355,7.0,96019.0,1887.0,0
4851,Texas,Brazoria,6616.02,769,14.0,127,93.91961994211762,1.7,87396.0,978.0,0
4852,Texas,Brazoria,6617,866,13.0,273,87.33140392071206,1.4,102933.0,699.0,0
4853,Texas,Brazoria,6618,2271,175.0,297,79.22241030961612,7.7,124102.0,2335.0,0
4854,Texas,Brazoria,6619.01,990,30.0,284,78.2613444001529,3.0,96922.0,2452.0,0
4855,Texas,Brazoria,6619.02,2294,69.0,440,85.00518757167039,3.0,99132.0,2077.0,0
4856,Texas,Brazoria,6620,1572,82.0,503,88.72385736908208,5.2,108224.0,3133.0,0
4857,Texas,Brazoria,6621,1493,93.0,318,84.15060339649429,6.2,91426.0,2566.0,0
4858,Texas,Brazoria,6622,2117,104.0,192,0.0,4.9,113110.0,2698.0,0
4859,Texas,Brazoria,6623,1270,191.0,186,85.1253208103533,15.0,83333.0,1509.0,1
4860,Texas,Brazoria,6624,1417,104.0,280,88.99961775787693,7.3,96292.0,2659.0,0
4861,Texas,Brazoria,6625,964,71.0,69,82.98476492109428,7.3,121524.0,1913.0,0
4862,Texas,Brazoria,6626,861,11.0,202,84.49189100638891,1.2,69089.0,1641.0,0
4863,Texas,Brazoria,6627,679,15.0,206,89.39551138535465,2.1,89922.0,1700.0,0
4864,Texas,Brazoria,6628,1652,106.0,573,89.28902965106755,6.4,77466.0,1402.0,0
4865,Texas,Brazoria,6629,1451,241.0,290,90.34565609130128,16.6,83558.0,2270.0,1
4866,Texas,Brazoria,6630,911,224.0,303,92.42341506033964,24.5,76250.0,2007.0,1
4867,Texas,Brazoria,6631,1865,68.0,153,88.7730027849069,3.6,144611.0,1827.0,0
4868,Texas,Brazoria,6632,1315,282.0,287,83.60727352154208,21.4,94519.0,1259.0,1
4869,Texas,Brazoria,6633,689,60.0,21,86.28023808223665,8.7,68398.0,1729.0,0
4870,Texas,Brazoria,6634,1952,256.0,320,82.89739529296128,13.1,80618.0,1825.0,1
4871,Texas,Brazoria,6635,1298,68.0,157,85.99901709168348,5.2,97396.0,1665.0,0
4872,Texas,Brazoria,6638,1483,130.0,275,0.0,8.7,81821.0,618.0,0
4873,Texas,Brazoria,6639,471,32.0,150,86.4549773385027,6.6,65795.0,416.0,0
4874,Texas,Brazoria,6640,924,61.0,345,96.73456014852836,6.5,42602.0,656.0,0
4875,Texas,Brazoria,6641,1408,124.0,579,99.30923387757328,8.8,74843.0,571.0,0
4876,Texas,Brazoria,6642,563,37.0,1376,86.93824059411345,6.4,97813.0,1529.0,0
4877,Texas,Brazoria,6643,1477,200.0,237,94.44929831267406,13.5,55776.0,692.0,1
4878,Texas,Brazoria,6644,1267,291.0,720,95.73800032763612,22.9,43940.0,961.0,1
4879,Texas,Calhoun,9607.01,750,24.0,90,97.27789002348058,3.2,58314.0,1215.0,0
4880,Texas,Calhoun,9607.02,978,68.0,124,88.81395729809425,6.9,63724.0,1273.0,0
4881,Texas,Calhoun,1,1491,105.0,187,99.42117621361876,7.0,75523.0,1071.0,0
4882,Texas,Calhoun,2,967,48.0,262,99.13176432042808,4.9,63545.0,833.0,0
4883,Texas,Calhoun,3,332,10.0,445,87.07202533719216,3.0,88125.0,818.0,0
4884,Texas,Calhoun,4.01,1032,45.0,346,99.31196417845244,4.3,82115.0,846.0,0
4885,Texas,Calhoun,4.02,729,89.0,114,99.16725823185712,12.1,86094.0,970.0,1
4886,Texas,Cameron,301.01,1094,53.0,224,94.27182875552884,4.8,70119.0,1288.0,0
4887,Texas,Cameron,301.02,1256,62.0,484,98.06694697755692,4.9,73226.0,1670.0,0
4888,Texas,Cameron,302,1192,99.0,530,95.90727898214382,8.3,67308.0,1403.0,0
4889,Texas,Cameron,101.01,1068,83.0,146,89.28629935018839,7.7,74539.0,889.0,0
4890,Texas,Cameron,101.02,468,115.0,631,0.0,24.4,56696.0,908.0,0
4891,Texas,Cameron,101.03,690,21.0,110,92.28963031726096,3.0,50825.0,1015.0,0
4892,Texas,Cameron,102.01,481,51.0,32,0.0,10.4,66382.0,1497.0,0
4893,Texas,Cameron,102.04,1042,389.0,98,0.0,37.3,72500.0,1768.0,0
4894,Texas,Cameron,102.05,909,156.0,431,0.0,17.1,71387.0,1714.0,0
4895,Texas,Cameron,103.01,1237,299.0,128,0.0,24.1,43950.0,1808.0,0
4896,Texas,Cameron,103.03,1076,149.0,172,0.0,13.8,64897.0,2594.0,0
4897,Texas,Cameron,103.04,1434,412.0,216,0.0,28.7,60543.0,3058.0,0
4898,Texas,Cameron,104.03,810,145.0,102,0.0,17.9,60461.0,2199.0,0
4899,Texas,Cameron,104.05,1423,176.0,202,0.0,12.3,69119.0,1938.0,0
4900,Texas,Cameron,104.06,727,75.0,202,0.0,10.2,74675.0,1410.0,0
4901,Texas,Cameron,105,652,135.0,112,0.0,20.7,46444.0,1496.0,0
4902,Texas,Cameron,106.02,423,22.0,71,0.0,5.2,110250.0,1553.0,0
4903,Texas,Cameron,106.03,1209,360.0,72,0.0,29.7,30404.0,1450.0,0
4904,Texas,Cameron,106.04,1238,211.0,94,90.68694370119589,17.0,42917.0,1566.0,1
4905,Texas,Cameron,107,899,193.0,110,0.0,21.4,45046.0,1370.0,0
4906,Texas,Cameron,108.01,1158,351.0,180,0.0,30.3,45643.0,1407.0,0
4907,Texas,Cameron,108.02,617,208.0,387,0.0,33.7,35863.0,1806.0,0
4908,Texas,Cameron,109,279,67.0,220,0.0,23.7,37250.0,1504.0,0
4909,Texas,Cameron,110,767,300.0,115,90.3183530825097,39.1,31758.0,2262.0,1
4910,Texas,Cameron,111,596,166.0,130,92.603614918364,27.7,44000.0,1721.0,1
4911,Texas,Cameron,112,386,121.0,45,85.94168077322122,31.3,42500.0,2036.0,1
4912,Texas,Cameron,113.01,350,63.0,104,89.53202642931251,18.0,59022.0,2393.0,1
4913,Texas,Cameron,113.02,1134,39.0,184,0.0,3.4,85286.0,1353.0,0
4914,Texas,Cameron,114.01,1043,176.0,0,0.0,16.8,37076.0,1531.0,0
4915,Texas,Cameron,114.02,811,117.0,0,0.0,14.4,47946.0,1627.0,0
4916,Texas,Cameron,115,1345,372.0,297,0.0,27.6,37345.0,3037.0,0
4917,Texas,Cameron,116.01,577,178.0,101,0.0,30.8,32083.0,1777.0,0
4918,Texas,Cameron,116.02,649,141.0,190,87.80920657456451,21.7,42288.0,1466.0,1
4919,Texas,Cameron,117.01,1067,381.0,130,84.71304537760062,35.7,38148.0,1524.0,1
4920,Texas,Cameron,117.02,763,229.0,70,0.0,30.0,41756.0,1794.0,0
4921,Texas,Cameron,118.01,1231,217.0,294,0.0,17.6,59479.0,1823.0,0
4922,Texas,Cameron,118.02,919,297.0,153,0.0,32.3,50625.0,1295.0,0
4923,Texas,Cameron,119.03,516,159.0,91,0.0,30.8,54300.0,1442.0,0
4924,Texas,Cameron,119.04,522,152.0,153,0.0,29.1,36250.0,1444.0,0
4925,Texas,Cameron,119.05,404,177.0,0,0.0,43.6,34125.0,1446.0,0
4926,Texas,Cameron,119.06,403,88.0,323,76.32556107683065,21.8,44592.0,1576.0,0
4927,Texas,Cameron,119.07,323,66.0,154,84.41544258177251,20.4,51250.0,1302.0,1
4928,Texas,Cameron,119.08,680,102.0,304,0.0,14.9,74500.0,1825.0,0
4929,Texas,Cameron,120.02,1281,134.0,396,0.0,10.4,76250.0,1812.0,0
4930,Texas,Cameron,120.03,822,153.0,244,0.0,18.5,51712.0,1605.0,0
4931,Texas,Cameron,120.04,565,0.0,340,0.0,0.0,111169.0,1571.0,0
4932,Texas,Cameron,121.03,160,0.0,308,0.0,0.0,67045.0,855.0,0
4933,Texas,Cameron,121.04,1298,113.0,165,96.71817834325344,8.7,79219.0,1370.0,0
4934,Texas,Cameron,121.05,607,62.0,82,90.90263747064928,10.2,60170.0,1342.0,0
4935,Texas,Cameron,121.06,363,109.0,122,91.5661005842844,29.8,57625.0,1724.0,1
4936,Texas,Cameron,122.01,1002,234.0,154,98.4792224103096,23.3,31706.0,1658.0,1
4937,Texas,Cameron,122.02,831,153.0,67,99.85802435428384,18.3,87850.0,1955.0,1
4938,Texas,Cameron,122.03,910,223.0,221,99.98361819472504,24.5,55000.0,1423.0,1
4939,Texas,Cameron,123.01,1341,271.0,369,0.0,20.2,76806.0,1580.0,0
4940,Texas,Cameron,123.04,1006,195.0,723,90.1982198438268,19.3,62237.0,1515.0,1
4941,Texas,Cameron,123.05,884,85.0,5957,96.19396057445528,9.6,83051.0,1456.0,0
4942,Texas,Cameron,124.02,1345,591.0,218,0.0,43.9,37568.0,2136.0,0
4943,Texas,Cameron,124.03,802,214.0,170,94.83973133839348,26.6,70000.0,1878.0,1
4944,Texas,Cameron,124.04,901,179.0,144,93.46638999617758,19.8,52065.0,1253.0,1
4945,Texas,Cameron,125.06,1051,100.0,216,0.0,9.5,77386.0,1240.0,0
4946,Texas,Cameron,125.08,1009,149.0,275,79.44083437994867,14.7,43682.0,1462.0,0
4947,Texas,Cameron,125.09,872,327.0,53,71.24174083984055,37.4,60299.0,1123.0,0
4948,Texas,Cameron,125.10,1286,344.0,38,83.42707366351772,26.7,65387.0,1184.0,1
4949,Texas,Cameron,125.11,1285,286.0,260,0.0,22.2,44155.0,765.0,0
4950,Texas,Cameron,125.12,527,152.0,41,0.0,28.7,50656.0,701.0,0
4951,Texas,Cameron,125.13,919,180.0,72,0.0,19.5,71563.0,1520.0,0
4952,Texas,Cameron,125.14,1173,151.0,76,0.0,12.8,68530.0,1110.0,0
4953,Texas,Cameron,125.16,769,70.0,66,99.39660350570632,9.1,75815.0,1093.0,0
4954,Texas,Cameron,125.17,1325,216.0,31,97.47720198765904,16.3,90740.0,1080.0,1
4955,Texas,Cameron,126.07,589,193.0,19,97.29154152787636,32.6,49219.0,1252.0,1
4956,Texas,Cameron,126.08,1442,277.0,484,94.35646808278273,19.2,58952.0,1118.0,1
4957,Texas,Cameron,126.13,1488,99.0,78,96.2540271937968,6.6,85000.0,1377.0,0
4958,Texas,Cameron,126.14,750,354.0,65,84.01408835253645,47.1,34395.0,947.0,1
4959,Texas,Cameron,126.15,681,229.0,56,99.66417299186372,33.6,36607.0,1123.0,1
